302,1,1632.29,417.57,165.25,474.55,-1,-1,-1,-1
303,1,1644.85,416.07,157.90,483.50,-1,-1,-1,-1
304,1,1654.01,418.24,156.43,488.53,-1,-1,-1,-1
305,1,1666.52,418.74,160.15,487.41,-1,-1,-1,-1
306,1,1673.39,421.49,165.34,483.54,-1,-1,-1,-1
307,1,1681.12,420.53,180.66,489.44,-1,-1,-1,-1
308,1,1681.84,424.88,195.34,481.63,-1,-1,-1,-1
309,1,1681.60,425.87,211.75,491.67,-1,-1,-1,-1
310,1,1678.87,427.42,220.99,490.26,-1,-1,-1,-1
311,1,1686.99,425.36,223.41,494.32,-1,-1,-1,-1
312,1,1685.51,426.29,240.71,505.48,-1,-1,-1,-1
313,1,1696.06,425.06,251.09,507.69,-1,-1,-1,-1
314,1,1712.72,422.05,250.47,514.33,-1,-1,-1,-1
315,1,1727.78,421.30,245.41,516.03,-1,-1,-1,-1
316,1,1758.82,420.39,227.68,517.72,-1,-1,-1,-1
317,1,1777.45,419.33,216.39,520.64,-1,-1,-1,-1
318,1,1793.41,416.95,203.91,525.10,-1,-1,-1,-1
319,1,1809.14,417.02,189.95,524.74,-1,-1,-1,-1
320,1,1825.98,417.08,180.62,527.13,-1,-1,-1,-1
321,1,1842.29,418.44,178.72,537.93,-1,-1,-1,-1
322,1,1853.43,421.35,172.28,532.87,-1,-1,-1,-1
323,1,1859.56,420.21,191.85,530.94,-1,-1,-1,-1
324,1,1870.87,417.99,184.91,536.53,-1,-1,-1,-1
325,1,1873.20,425.46,179.50,522.11,-1,-1,-1,-1
302,2,1013.85,402.15,159.92,620.65,-1,-1,-1,-1
303,2,1020.01,401.04,159.31,623.27,-1,-1,-1,-1
304,2,1021.06,401.61,159.80,622.63,-1,-1,-1,-1
305,2,1026.51,400.97,161.05,622.79,-1,-1,-1,-1
306,2,1023.95,403.74,169.97,615.11,-1,-1,-1,-1
307,2,1026.38,404.92,178.10,611.42,-1,-1,-1,-1
308,2,1024.04,402.17,184.48,604.71,-1,-1,-1,-1
309,2,1029.54,407.05,187.25,607.45,-1,-1,-1,-1
310,2,1026.87,404.13,194.73,601.26,-1,-1,-1,-1
311,2,1029.99,405.07,203.54,610.11,-1,-1,-1,-1
312,2,1029.17,402.13,206.16,606.03,-1,-1,-1,-1
313,2,1028.53,404.71,208.84,612.50,-1,-1,-1,-1
314,2,1028.66,404.18,208.70,612.59,-1,-1,-1,-1
315,2,1031.07,403.31,203.98,614.60,-1,-1,-1,-1
316,2,1034.05,403.65,198.89,613.77,-1,-1,-1,-1
317,2,1039.09,405.79,200.99,610.80,-1,-1,-1,-1
318,2,1040.32,404.54,200.44,613.43,-1,-1,-1,-1
319,2,1041.91,405.79,197.72,610.82,-1,-1,-1,-1
320,2,1043.99,406.49,193.28,611.09,-1,-1,-1,-1
321,2,1045.46,405.64,190.96,612.20,-1,-1,-1,-1
322,2,1047.86,405.79,186.76,610.82,-1,-1,-1,-1
323,2,1053.07,406.26,187.76,611.09,-1,-1,-1,-1
324,2,1055.56,405.67,184.41,612.16,-1,-1,-1,-1
325,2,1057.49,405.65,180.73,612.74,-1,-1,-1,-1
326,2,1057.48,405.50,180.75,612.62,-1,-1,-1,-1
327,2,1056.82,407.12,183.57,609.30,-1,-1,-1,-1
328,2,1058.09,407.16,182.76,608.67,-1,-1,-1,-1
329,2,1057.92,405.70,183.03,611.70,-1,-1,-1,-1
330,2,1058.18,404.45,182.56,613.17,-1,-1,-1,-1
331,2,1064.90,404.07,180.94,616.67,-1,-1,-1,-1
332,2,1064.20,404.27,182.90,616.25,-1,-1,-1,-1
333,2,1063.06,404.84,186.70,615.33,-1,-1,-1,-1
334,2,1062.57,405.00,188.91,613.96,-1,-1,-1,-1
335,2,1061.68,406.06,190.03,613.96,-1,-1,-1,-1
336,2,1061.62,405.88,189.81,612.90,-1,-1,-1,-1
337,2,1060.38,406.46,192.12,612.31,-1,-1,-1,-1
338,2,1058.90,406.36,195.52,613.03,-1,-1,-1,-1
339,2,1066.04,405.10,193.82,615.39,-1,-1,-1,-1
340,2,1065.83,405.17,195.76,614.79,-1,-1,-1,-1
341,2,1066.15,404.36,194.49,615.60,-1,-1,-1,-1
342,2,1066.92,403.42,194.22,616.80,-1,-1,-1,-1
343,2,1067.88,403.89,192.98,615.75,-1,-1,-1,-1
344,2,1066.94,404.20,195.04,615.64,-1,-1,-1,-1
345,2,1067.42,404.71,194.79,615.32,-1,-1,-1,-1
346,2,1074.82,405.59,193.16,614.16,-1,-1,-1,-1
347,2,1072.70,405.49,197.43,613.97,-1,-1,-1,-1
348,2,1073.01,402.52,196.62,619.46,-1,-1,-1,-1
349,2,1064.96,403.66,199.43,615.89,-1,-1,-1,-1
350,2,1062.03,403.32,204.49,616.46,-1,-1,-1,-1
351,2,1060.77,402.73,206.78,617.61,-1,-1,-1,-1
352,2,1060.75,404.95,207.04,613.93,-1,-1,-1,-1
353,2,1061.13,403.59,206.06,616.40,-1,-1,-1,-1
354,2,1061.61,404.78,205.83,614.73,-1,-1,-1,-1
355,2,1068.84,403.70,205.35,618.05,-1,-1,-1,-1
356,2,1068.03,403.40,207.17,618.31,-1,-1,-1,-1
357,2,1068.27,402.98,206.93,619.04,-1,-1,-1,-1
358,2,1066.61,401.25,210.39,621.46,-1,-1,-1,-1
359,2,1067.59,402.89,209.01,618.51,-1,-1,-1,-1
360,2,1068.75,404.76,207.33,614.93,-1,-1,-1,-1
