302,43,1371.611,418.699,93.021,291.791,0.998,1,-1,-1
302,42,415.255,465.518,40.434,106.693,0.909,1,-1,-1
302,41,598.590,459.050,20.741,54.650,0.870,1,-1,-1
302,40,659.446,459.578,22.038,66.146,0.817,1,-1,-1
302,38,558.322,455.684,22.070,62.395,0.983,1,-1,-1
302,37,622.450,456.356,23.182,62.866,0.896,1,-1,-1
302,34,1167.405,447.903,48.813,105.394,0.996,1,-1,-1
302,33,859.331,413.722,166.719,532.326,0.999,1,-1,-1
302,31,577.396,456.248,22.571,62.736,0.983,1,-1,-1
302,30,1085.750,452.735,84.442,230.914,0.550,1,-1,-1
302,29,606.874,440.706,19.120,42.523,0.508,1,-1,-1
302,25,767.574,445.311,83.601,212.094,1.000,1,-1,-1
302,23,436.990,459.046,48.939,102.021,0.972,1,-1,-1
302,22,506.526,456.799,38.728,104.093,0.994,1,-1,-1
302,18,381.352,457.316,46.004,120.509,0.998,1,-1,-1
302,13,1613.571,411.205,188.411,480.956,0.999,1,-1,-1
302,2,368.721,445.737,38.496,104.422,0.959,1,-1,-1
302,3,1010.386,405.695,188.101,626.707,0.999,1,-1,-1
303,43,1358.788,422.329,95.580,285.999,0.999,1,-1,-1
303,42,416.255,466.418,39.006,102.979,0.855,1,-1,-1
303,41,598.979,459.886,20.457,54.109,0.913,1,-1,-1
303,40,659.397,460.459,23.187,68.069,0.835,1,-1,-1
303,38,558.432,455.803,21.775,61.991,0.985,1,-1,-1
303,37,623.317,456.497,22.451,63.731,0.935,1,-1,-1
303,34,1169.108,447.429,48.891,105.508,0.988,1,-1,-1
303,33,860.322,414.537,165.917,537.818,0.998,1,-1,-1
303,31,577.442,455.859,22.749,63.264,0.987,1,-1,-1
303,30,1085.894,449.924,84.611,232.895,0.566,1,-1,-1
303,29,606.971,440.640,19.228,44.370,0.513,1,-1,-1
303,25,769.242,449.930,83.832,206.128,0.999,1,-1,-1
303,23,436.164,458.498,47.221,99.564,0.918,1,-1,-1
303,22,506.697,456.988,38.674,104.435,0.990,1,-1,-1
303,18,381.112,458.003,45.652,119.203,0.997,1,-1,-1
303,13,1639.774,412.657,170.276,481.267,0.999,1,-1,-1
303,2,368.436,444.987,38.842,105.207,0.950,1,-1,-1
303,3,1008.116,403.139,187.522,622.108,0.999,1,-1,-1
